"pID","Well","Name","Plate 1",,"treat"
6,"D11","hsa-miR-324-3p",1.045307041,"c1","c"
6,"C11","hsa-miR-324-5p",0.990354568,"c1","c"
6,"E11","hsa-miR-325",1.119581279,"c1","c"
6,"F11","hsa-miR-326",1.235481465,"c1","c"
6,"G11","hsa-miR-328",1.189817159,"c1","c"
6,"H11","hsa-miR-329",1.149061045,"c1","c"
7,"A2","ath-miR416",1.006346504,"c1","c"
7,"B2","cel-miR-243",0.993653496,"c1","c"
7,"C2","hsa-miR-329",0.873536543,"c1","c"
7,"E2","hsa-miR-330-3p",0.831410917,"c1","c"
7,"D2","hsa-miR-330-5p",0.760959394,"c1","c"
7,"G2","hsa-miR-331-3p",0.852577511,"c1","c"
7,"F2","hsa-miR-331-5p",0.948553368,"c1","c"
7,"H2","hsa-miR-335",0.815293884,"c1","c"
7,"A3","hsa-miR-335*",0.989295641,"c1","c"
7,"C3","hsa-miR-337-3p",0.812457813,"c1","c"
7,"B3","hsa-miR-337-5p",0.993238367,"c1","c"
7,"E3","hsa-miR-338-3p",0.830961281,"c1","c"
7,"D3","hsa-miR-338-5p",0.712193231,"c1","c"
7,"G3","hsa-miR-339-3p",0.877686837,"c1","c"
7,"F3","hsa-miR-339-5p",1.137911315,"c1","c"
7,"H3","hsa-miR-33a",0.824355365,"c1","c"
7,"A4","hsa-miR-33a*",1.067321475,"c1","c"
7,"B4","hsa-miR-33b",1.017794362,"c1","c"
7,"C4","hsa-miR-33b*",0.911062295,"c1","c"
7,"D4","hsa-miR-340",0.803603843,"c1","c"
7,"E4","hsa-miR-340*",0.749580609,"c1","c"
7,"G4","hsa-miR-342-3p",0.806024843,"c1","c"
7,"F4","hsa-miR-342-5p",0.96646894,"c1","c"
7,"H4","hsa-miR-345",1.110069676,"c1","c"
7,"A5","hsa-miR-346",0.941255747,"c1","c"
7,"B5","hsa-miR-34a",0.987946788,"c1","c"
7,"C5","hsa-miR-34a*",0.979404017,"c1","c"
7,"E5","hsa-miR-34b",1.037750542,"c1","c"
7,"D5","hsa-miR-34b*",0.879727445,"c1","c"
7,"G5","hsa-miR-34c-3p",1.097203722,"c1","c"
7,"F5","hsa-miR-34c-5p",1.101077325,"c1","c"
7,"A6","hsa-miR-361-3p",0.991612881,"c1","c"
7,"H5","hsa-miR-361-5p",1.18826845,"c1","c"
7,"C6","hsa-miR-362-3p",0.97055004,"c1","c"
7,"B6","hsa-miR-362-5p",1.023258994,"c1","c"
7,"E6","hsa-miR-363",0.990091097,"c1","c"
7,"D6","hsa-miR-363*",0.942224149,"c1","c"
7,"F6","hsa-miR-365",1.072993496,"c1","c"
7,"H6","hsa-miR-365",1.09540519,"c1","c"
7,"G6","hsa-miR-365*",1.126705526,"c1","c"
7,"B7","hsa-miR-367",1.056115578,"c1","c"
7,"A7","hsa-miR-367*",0.904594696,"c1","c"
7,"D7","hsa-miR-369-3p",0.998737563,"c1","c"
7,"C7","hsa-miR-369-5p",0.960693102,"c1","c"
7,"E7","hsa-miR-370",1.091012763,"c1","c"
7,"G7","hsa-miR-371-3p",1.163089829,"c1","c"
7,"F7","hsa-miR-371-5p",1.138360894,"c1","c"
7,"H7","hsa-miR-372",1.161429778,"c1","c"
7,"B8","hsa-miR-373",0.997423283,"c1","c"
7,"A8","hsa-miR-373*",0.845833221,"c1","c"
7,"C8","hsa-miR-374a",1.035952003,"c1","c"
7,"D8","hsa-miR-374a*",0.797758819,"c1","c"
7,"E8","hsa-miR-374b",0.869732126,"c1","c"
7,"F8","hsa-miR-374b*",0.943400056,"c1","c"
7,"G8","hsa-miR-375",0.972867288,"c1","c"
7,"A9","hsa-miR-376a",1.064416274,"c1","c"
7,"B9","hsa-miR-376a",1.038442189,"c1","c"
7,"H8","hsa-miR-376a*",1.008386997,"c1","c"
7,"C9","hsa-miR-376b",0.948034659,"c1","c"
7,"D9","hsa-miR-376c",0.964462897,"c1","c"
7,"F9","hsa-miR-377",1.020492167,"c1","c"
7,"E9","hsa-miR-377*",0.959378822,"c1","c"
7,"H9","hsa-miR-378",1.136700844,"c1","c"
7,"G9","hsa-miR-378*",1.231258726,"c1","c"
7,"A10","hsa-miR-379",0.902277448,"c1","c"
7,"B10","hsa-miR-379*",1.009978032,"c1","c"
7,"D10","hsa-miR-380",0.913483295,"c1","c"
7,"C10","hsa-miR-380*",1.087969302,"c1","c"
7,"E10","hsa-miR-381",1.042212091,"c1","c"
7,"F10","hsa-miR-382",0.996316507,"c1","c"
7,"G10","hsa-miR-383",1.056357761,"c1","c"
7,"H10","hsa-miR-384",1.007280335,"c1","c"
7,"B11","hsa-miR-409-3p",1.122001793,"c1","c"
7,"A11","hsa-miR-409-5p",1.019247017,"c1","c"
7,"C11","hsa-miR-410",1.164369544,"c1","c"
7,"D11","hsa-miR-411",1.101561469,"c1","c"
7,"E11","hsa-miR-411*",1.013090737,"c1","c"
7,"F11","hsa-miR-412",1.041693268,"c1","c"
7,"G11","hsa-miR-421",1.158351638,"c1","c"
7,"H11","hsa-miR-422a",1.243882605,"c1","c"
8,"A2","ath-miR416",1.063303165,"c1","c"
8,"B2","cel-miR-243",0.936696835,"c1","c"
8,"B5","hsa-miR-323b-5p",0.978364262,"c1","c"
8,"D2","hsa-miR-423-3p",0.775094295,"c1","c"
8,"C2","hsa-miR-423-5p",0.891894351,"c1","c"
8,"E2","hsa-miR-424",0.777901289,"c1","c"
8,"F2","hsa-miR-424*",0.900096576,"c1","c"
8,"G2","hsa-miR-425",0.896742776,"c1","c"
8,"H2","hsa-miR-425*",1.10555384,"c1","c"
8,"A3","hsa-miR-429",1.044784228,"c1","c"
8,"B3","hsa-miR-431",0.925687616,"c1","c"
8,"C3","hsa-miR-431*",0.878953021,"c1","c"
8,"D3","hsa-miR-432",0.723584212,"c1","c"
8,"E3","hsa-miR-432*",0.76718369,"c1","c"
8,"F3","hsa-miR-433",0.900461133,"c1","c"
8,"G3","hsa-miR-448",1.017698631,"c1","c"
8,"H3","hsa-miR-449a",0.870386232,"c1","c"
8,"A4","hsa-miR-449b",0.931155783,"c1","c"
8,"B4","hsa-miR-449b*",0.94989335,"c1","c"
8,"D4","hsa-miR-450a",0.731057375,"c1","c"
8,"C4","hsa-miR-450a",0.877932272,"c1","c"
8,"F4","hsa-miR-450b-3p",0.946685357,"c1","c"
8,"E4","hsa-miR-450b-5p",0.950184978,"c1","c"
8,"G4","hsa-miR-451",1.022911552,"c1","c"
8,"H4","hsa-miR-452",1.097643182,"c1","c"
8,"A5","hsa-miR-452*",1.039935811,"c1","c"
8,"D5","hsa-miR-454",0.752638363,"c1","c"
8,"C5","hsa-miR-454*",0.665074835,"c1","c"
8,"F5","hsa-miR-455-3p",0.822193454,"c1","c"
8,"E5","hsa-miR-455-5p",0.945737552,"c1","c"
8,"H5","hsa-miR-483-3p",0.841696578,"c1","c"
8,"G5","hsa-miR-483-5p",0.993091897,"c1","c"
8,"A6","hsa-miR-484",1.036253881,"c1","c"
8,"C6","hsa-miR-485-3p",0.865136808,"c1","c"
8,"B6","hsa-miR-485-5p",1.032644957,"c1","c"
8,"E6","hsa-miR-486-3p",0.909173735,"c1","c"
8,"D6","hsa-miR-486-5p",1.144268466,"c1","c"
8,"F6","hsa-miR-487a",0.996154017,"c1","c"
8,"G6","hsa-miR-487b",0.921932817,"c1","c"
8,"A7","hsa-miR-488",1.217432542,"c1","c"
8,"H6","hsa-miR-488*",0.973661651,"c1","c"
8,"B7","hsa-miR-489",1.076317319,"c1","c"
8,"D7","hsa-miR-490-3p",0.954814712,"c1","c"
8,"C7","hsa-miR-490-5p",1.06151686,"c1","c"
8,"F7","hsa-miR-491-3p",0.908663418,"c1","c"
8,"E7","hsa-miR-491-5p",0.979457941,"c1","c"
8,"H7","hsa-miR-493",0.871771478,"c1","c"
8,"G7","hsa-miR-493*",0.957986263,"c1","c"
8,"A8","hsa-miR-494",1.172192504,"c1","c"
8,"B8","hsa-miR-495",1.117547365,"c1","c"
8,"C8","hsa-miR-496",1.133477878,"c1","c"
8,"D8","hsa-miR-497",0.934108591,"c1","c"
8,"E8","hsa-miR-497*",0.891347539,"c1","c"
8,"F8","hsa-miR-498",0.943112814,"c1","c"
8,"H8","hsa-miR-499-3p",0.905783494,"c1","c"
8,"G8","hsa-miR-499-5p",0.918615452,"c1","c"
8,"A9","hsa-miR-500a",1.155204808,"c1","c"
8,"B9","hsa-miR-500a*",1.010918147,"c1","c"
8,"D9","hsa-miR-501-3p",0.999690186,"c1","c"
8,"C9","hsa-miR-501-5p",0.968776784,"c1","c"
8,"F9","hsa-miR-502-3p",1.044529043,"c1","c"
8,"E9","hsa-miR-502-5p",1.095711124,"c1","c"
8,"G9","hsa-miR-503",1.006069609,"c1","c"
8,"H9","hsa-miR-504",1.132931072,"c1","c"
8,"B10","hsa-miR-505",1.185534834,"c1","c"
8,"A10","hsa-miR-505*",1.316369846,"c1","c"
8,"C10","hsa-miR-506",1.117693119,"c1","c"
8,"D10","hsa-miR-507",1.059839986,"c1","c"
8,"F10","hsa-miR-508-3p",1.030822209,"c1","c"
8,"E10","hsa-miR-508-5p",1.02776009,"c1","c"
8,"C11","hsa-miR-509-3-5p",1.065818471,"c1","c"
8,"H10","hsa-miR-509-3p",1.053351017,"c1","c"
8,"D11","hsa-miR-509-3p",0.964475119,"c1","c"
8,"B11","hsa-miR-509-3p",1.142336408,"c1","c"
8,"G10","hsa-miR-509-5p",1.014745823,"c1","c"
8,"A11","hsa-miR-509-5p",1.291179866,"c1","c"
8,"E11","hsa-miR-510",0.956054144,"c1","c"
8,"F11","hsa-miR-511",1.027869409,"c1","c"
8,"G11","hsa-miR-511",1.156735807,"c1","c"
8,"H11","hsa-miR-512-5p",1.016605005,"c1","c"
9,"A2","ath-miR416",1.191558434,"c1","c"
9,"B2","cel-miR-243",0.808441566,"c1","c"
9,"E2","hsa-miR-512-3p",1.109946852,"c1","c"
9,"C2","hsa-miR-512-3p",1.473435655,"c1","c"
9,"D2","hsa-miR-512-5p",1.478600948,"c1","c"
9,"A3","hsa-miR-513a-3p",1.352912242,"c1","c"
9,"G2","hsa-miR-513a-3p",1.429752152,"c1","c"
9,"H2","hsa-miR-513a-5p",1.33107049,"c1","c"
9,"F2","hsa-miR-513a-5p",1.384494374,"c1","c"
9,"B3","hsa-miR-513b",0.88355965,"c1","c"
9,"C3","hsa-miR-513c",1.390249881,"c1","c"
9,"F3","hsa-miR-514",1.282270749,"c1","c"
9,"D3","hsa-miR-514",1.321182641,"c1","c"
9,"E3","hsa-miR-514",1.465859908,"c1","c"
9,"B4","hsa-miR-515-3p",0.878197599,"c1","c"
9,"H3","hsa-miR-515-3p",1.438065819,"c1","c"
9,"A4","hsa-miR-515-5p",0.938754403,"c1","c"
9,"G3","hsa-miR-515-5p",1.302981135,"c1","c"
9,"F4","hsa-miR-516a-3p",1.223829206,"c1","c"
9,"D4","hsa-miR-516a-3p",1.301406943,"c1","c"
9,"E4","hsa-miR-516a-5p",1.408353053,"c1","c"
9,"C4","hsa-miR-516a-5p",0.935261718,"c1","c"
9,"G4","hsa-miR-516b",1.400924867,"c1","c"
9,"A5","hsa-miR-516b",1.676357788,"c1","c"
9,"H4","hsa-miR-516b*",1.485291215,"c1","c"
9,"B5","hsa-miR-516b*",1.416961823,"c1","c"
9,"G5","hsa-miR-517*",1.411599843,"c1","c"
9,"C5","hsa-miR-517*",1.555588398,"c1","c"
9,"E5","hsa-miR-517*",1.496654831,"c1","c"
9,"D5","hsa-miR-517a",1.489669462,"c1","c"
9,"F5","hsa-miR-517b",1.414600503,"c1","c"
9,"H5","hsa-miR-517c",1.420749691,"c1","c"
9,"B6","hsa-miR-518a-3p",1.368113027,"c1","c"
9,"D6","hsa-miR-518a-3p",1.492227458,"c1","c"
9,"C6","hsa-miR-518a-5p",1.045011801,"c1","c"
9,"A6","hsa-miR-518a-5p",1.653335289,"c1","c"
9,"E6","hsa-miR-518b",1.15933689,"c1","c"
9,"G6","hsa-miR-518c",1.533894197,"c1","c"
9,"F6","hsa-miR-518c*",1.474370415,"c1","c"
9,"A7","hsa-miR-518d-3p",1.211826086,"c1","c"
9,"H6","hsa-miR-518d-5p",1.407811974,"c1","c"
9,"C7","hsa-miR-518e",1.657615111,"c1","c"
9,"B7","hsa-miR-518e*",1.456562355,"c1","c"
9,"E7","hsa-miR-518f",1.454397876,"c1","c"
9,"D7","hsa-miR-518f*",1.540781152,"c1","c"
9,"G7","hsa-miR-519a",1.368752521,"c1","c"
9,"H7","hsa-miR-519a",1.574429337,"c1","c"
9,"F7","hsa-miR-519a*",1.491981481,"c1","c"
9,"B8","hsa-miR-519b-3p",1.432310148,"c1","c"
9,"A8","hsa-miR-519b-5p",1.615604133,"c1","c"
9,"D8","hsa-miR-519c-3p",1.495031431,"c1","c"
9,"C8","hsa-miR-519c-5p",1.613783893,"c1","c"
9,"E8","hsa-miR-519d",1.410566658,"c1","c"
9,"G8","hsa-miR-519e",1.192985076,"c1","c"
9,"F8","hsa-miR-519e*",1.311196377,"c1","c"
9,"A9","hsa-miR-520a-3p",1.600501784,"c1","c"
9,"H8","hsa-miR-520a-5p",1.365702571,"c1","c"
9,"B9","hsa-miR-520b",1.018349067,"c1","c"
9,"D9","hsa-miR-520c-3p",1.50388634,"c1","c"
9,"C9","hsa-miR-520c-5p",1.174881975,"c1","c"
9,"F9","hsa-miR-520d-3p",1.267758758,"c1","c"
9,"E9","hsa-miR-520d-5p",1.320543147,"c1","c"
9,"G9","hsa-miR-520e",1.37736129,"c1","c"
9,"H9","hsa-miR-520f",1.592040566,"c1","c"
9,"A10","hsa-miR-520g",1.369933104,"c1","c"
9,"B10","hsa-miR-520h",1.216745401,"c1","c"
9,"C10","hsa-miR-521",1.167699765,"c1","c"
9,"D10","hsa-miR-521",1.448691505,"c1","c"
9,"F10","hsa-miR-522",1.477223524,"c1","c"
9,"E10","hsa-miR-522*",1.479732395,"c1","c"
9,"H10","hsa-miR-523",1.573248754,"c1","c"
9,"G10","hsa-miR-523*",1.472845287,"c1","c"
9,"B11","hsa-miR-524-3p",1.056719809,"c1","c"
9,"A11","hsa-miR-524-5p",1.261216042,"c1","c"
9,"D11","hsa-miR-525-3p",1.563606799,"c1","c"
9,"C11","hsa-miR-525-5p",1.066263267,"c1","c"
9,"F11","hsa-miR-526a",1.575364107,"c1","c"
9,"E11","hsa-miR-526a",1.628394299,"c1","c"
9,"G11","hsa-miR-526b",1.529269984,"c1","c"
9,"H11","hsa-miR-526b*",1.611029209,"c1","c"
10,"A2","ath-miR416",0.990060855,"c1","c"
10,"B2","cel-miR-243",1.009939145,"c1","c"
10,"C2","hsa-miR-527",1.031993291,"c1","c"
10,"E2","hsa-miR-532-3p",0.930162071,"c1","c"
10,"D2","hsa-miR-532-5p",0.935271739,"c1","c"
10,"F2","hsa-miR-539",0.907844199,"c1","c"
10,"H2","hsa-miR-541",1.002521906,"c1","c"
10,"G2","hsa-miR-541*",0.937282659,"c1","c"
10,"B3","hsa-miR-542-3p",1.013334647,"c1","c"
10,"A3","hsa-miR-542-5p",0.943018657,"c1","c"
10,"C3","hsa-miR-543",0.947535016,"c1","c"
10,"D3","hsa-miR-544",0.897163273,"c1","c"
10,"F3","hsa-miR-545",0.888987788,"c1","c"
10,"E3","hsa-miR-545*",0.884141845,"c1","c"
10,"G3","hsa-miR-548a-3p",0.967116653,"c1","c"
10,"B4","hsa-miR-548a-3p",0.957853236,"c1","c"
10,"H3","hsa-miR-548a-3p",0.979610731,"c1","c"
10,"A4","hsa-miR-548a-5p",0.971731896,"c1","c"
10,"D4","hsa-miR-548b-3p",0.935996959,"c1","c"
10,"C4","hsa-miR-548b-5p",0.968138626,"c1","c"
10,"F4","hsa-miR-548c-3p",0.906064081,"c1","c"
10,"E4","hsa-miR-548c-5p",0.878900266,"c1","c"
10,"H4","hsa-miR-548d-3p",0.963754178,"c1","c"
10,"B5","hsa-miR-548d-3p",0.98528077,"c1","c"
10,"G4","hsa-miR-548d-5p",0.931645538,"c1","c"
10,"A5","hsa-miR-548d-5p",0.941733059,"c1","c"
10,"C5","hsa-miR-548e",0.92857972,"c1","c"
10,"F5","hsa-miR-548f",0.914602176,"c1","c"
10,"E5","hsa-miR-548f",0.871680795,"c1","c"
10,"D5","hsa-miR-548f",0.863439351,"c1","c"
10,"G5","hsa-miR-548f",0.959600429,"c1","c"
10,"H5","hsa-miR-548f",1.103660837,"c1","c"
10,"A6","hsa-miR-548g",1.091100903,"c1","c"
10,"C6","hsa-miR-548h",1.103529021,"c1","c"
10,"D6","hsa-miR-548h",0.991808048,"c1","c"
10,"B6","hsa-miR-548h",1.090771218,"c1","c"
10,"E6","hsa-miR-548h",1.032125106,"c1","c"
10,"A7","hsa-miR-548i",1.075903713,"c1","c"
10,"H6","hsa-miR-548i",1.173350491,"c1","c"
10,"G6","hsa-miR-548i",1.167548528,"c1","c"
10,"F6","hsa-miR-548i",1.088463647,"c1","c"
10,"B7","hsa-miR-548j",1.031993291,"c1","c"
10,"C7","hsa-miR-548k",1.107023407,"c1","c"
10,"D7","hsa-miR-548l",1.062816333,"c1","c"
10,"E7","hsa-miR-548m",0.912789126,"c1","c"
10,"F7","hsa-miR-548n",1.067035939,"c1","c"
10,"G7","hsa-miR-548o",1.046564144,"c1","c"
10,"H7","hsa-miR-548p",1.018279574,"c1","c"
10,"A8","hsa-miR-549",1.020686029,"c1","c"
10,"B8","hsa-miR-550a",0.865549154,"c1","c"
10,"D8","hsa-miR-550a",0.914206635,"c1","c"
10,"C8","hsa-miR-550a*",0.879526603,"c1","c"
10,"E8","hsa-miR-550a*",0.962864116,"c1","c"
10,"F8","hsa-miR-551a",0.929535735,"c1","c"
10,"H8","hsa-miR-551b",1.05651985,"c1","c"
10,"G8","hsa-miR-551b*",1.039509515,"c1","c"
10,"A9","hsa-miR-552",1.049135441,"c1","c"
10,"B9","hsa-miR-553",0.99866491,"c1","c"
10,"C9","hsa-miR-554",1.102375239,"c1","c"
10,"D9","hsa-miR-555",1.036048054,"c1","c"
10,"F9","hsa-miR-556-3p",0.991544329,"c1","c"
10,"E9","hsa-miR-556-5p",1.039839098,"c1","c"
10,"G9","hsa-miR-557",1.103858706,"c1","c"
10,"H9","hsa-miR-558",1.043069758,"c1","c"
10,"A10","hsa-miR-559",0.96009495,"c1","c"
10,"B10","hsa-miR-561",0.870164301,"c1","c"
10,"C10","hsa-miR-562",0.85503307,"c1","c"
10,"D10","hsa-miR-563",0.772585664,"c1","c"
10,"E10","hsa-miR-564",0.898844609,"c1","c"
10,"F10","hsa-miR-566",0.914931855,"c1","c"
10,"G10","hsa-miR-567",1.010268829,"c1","c"
10,"H10","hsa-miR-568",0.988214779,"c1","c"
10,"A11","hsa-miR-569",1.012675385,"c1","c"
10,"B11","hsa-miR-570",0.955018213,"c1","c"
10,"C11","hsa-miR-571",0.906097006,"c1","c"
10,"D11","hsa-miR-572",0.792464048,"c1","c"
10,"E11","hsa-miR-573",0.923338141,"c1","c"
10,"G11","hsa-miR-574-3p",0.835121754,"c1","c"
10,"F11","hsa-miR-574-5p",0.798628621,"c1","c"
10,"H11","hsa-miR-575",1.100133519,"c1","c"
11,"A2","ath-miR416",0.988026559,"c1","c"
11,"B2","cel-miR-243",1.011973441,"c1","c"
11,"D2","hsa-miR-576-3p",0.789659649,"c1","c"
11,"C2","hsa-miR-576-5p",0.986691765,"c1","c"
11,"E2","hsa-miR-577",0.704510664,"c1","c"
11,"F2","hsa-miR-578",0.856671773,"c1","c"
11,"G2","hsa-miR-579",0.662740932,"c1","c"
11,"H2","hsa-miR-580",0.707768976,"c1","c"
11,"A3","hsa-miR-581",1.025163901,"c1","c"
11,"C3","hsa-miR-582-3p",0.793232029,"c1","c"
11,"B3","hsa-miR-582-5p",0.93954382,"c1","c"
11,"D3","hsa-miR-583",0.75888195,"c1","c"
11,"E3","hsa-miR-584",0.798885082,"c1","c"
11,"F3","hsa-miR-585",0.750284596,"c1","c"
11,"G3","hsa-miR-586",0.573862538,"c1","c"
11,"H3","hsa-miR-587",0.710556248,"c1","c"
11,"A4","hsa-miR-588",0.836650566,"c1","c"
11,"B4","hsa-miR-589",1.093078943,"c1","c"
11,"C4","hsa-miR-589*",0.874887146,"c1","c"
11,"E4","hsa-miR-590-3p",0.758214588,"c1","c"
11,"D4","hsa-miR-590-5p",0.879794256,"c1","c"
11,"F4","hsa-miR-591",0.783888787,"c1","c"
11,"G4","hsa-miR-592",0.642170165,"c1","c"
11,"A5","hsa-miR-593",1.015231816,"c1","c"
11,"H4","hsa-miR-593*",0.740823607,"c1","c"
11,"B5","hsa-miR-595",0.986102915,"c1","c"
11,"C5","hsa-miR-596",0.856200669,"c1","c"
11,"D5","hsa-miR-597",0.828995412,"c1","c"
11,"E5","hsa-miR-598",0.985160769,"c1","c"
11,"F5","hsa-miR-599",0.734895778,"c1","c"
11,"G5","hsa-miR-600",0.691987573,"c1","c"
11,"H5","hsa-miR-601",0.840144489,"c1","c"
11,"A6","hsa-miR-602",1.090134642,"c1","c"
11,"B6","hsa-miR-603",1.07541313,"c1","c"
11,"C6","hsa-miR-604",0.916774631,"c1","c"
11,"D6","hsa-miR-605",0.855768856,"c1","c"
11,"E6","hsa-miR-606",0.955874838,"c1","c"
11,"F6","hsa-miR-607",0.953833455,"c1","c"
11,"G6","hsa-miR-608",0.736505285,"c1","c"
11,"H6","hsa-miR-609",0.864601703,"c1","c"
11,"A7","hsa-miR-610",1.0827935,"c1","c"
11,"B7","hsa-miR-611",1.023358066,"c1","c"
11,"C7","hsa-miR-612",0.98194163,"c1","c"
11,"D7","hsa-miR-613",0.896949681,"c1","c"
11,"E7","hsa-miR-614",1.042711849,"c1","c"
11,"G7","hsa-miR-615-3p",0.794095718,"c1","c"
11,"F7","hsa-miR-615-5p",0.923173565,"c1","c"
11,"A8","hsa-miR-616",1.103874717,"c1","c"
11,"H7","hsa-miR-616*",0.780944549,"c1","c"
11,"B8","hsa-miR-617",1.066698022,"c1","c"
11,"C8","hsa-miR-618",1.016252473,"c1","c"
11,"D8","hsa-miR-619",0.919208537,"c1","c"
11,"E8","hsa-miR-620",0.83284263,"c1","c"
11,"F8","hsa-miR-621",0.908255788,"c1","c"
11,"G8","hsa-miR-622",0.65210225,"c1","c"
11,"H8","hsa-miR-623",0.832528563,"c1","c"
11,"B9","hsa-miR-624",1.083696473,"c1","c"
11,"A9","hsa-miR-624*",0.899108874,"c1","c"
11,"C9","hsa-miR-625",0.9740117,"c1","c"
11,"D9","hsa-miR-625*",0.90440857,"c1","c"
11,"E9","hsa-miR-626",0.926117866,"c1","c"
11,"F9","hsa-miR-627",0.886585783,"c1","c"
11,"H9","hsa-miR-628-3p",0.972755488,"c1","c"
11,"G9","hsa-miR-628-5p",0.725552535,"c1","c"
11,"A10","hsa-miR-629",1.042790431,"c1","c"
11,"B10","hsa-miR-629*",0.944411702,"c1","c"
11,"C10","hsa-miR-630",0.850115802,"c1","c"
11,"D10","hsa-miR-631",0.748949865,"c1","c"
11,"E10","hsa-miR-632",0.826208141,"c1","c"
11,"F10","hsa-miR-633",0.823028292,"c1","c"
11,"G10","hsa-miR-634",0.819573659,"c1","c"
11,"H10","hsa-miR-635",1.075609513,"c1","c"
11,"A11","hsa-miR-636",1.023436585,"c1","c"
11,"B11","hsa-miR-637",0.872256912,"c1","c"
11,"C11","hsa-miR-638",0.804498845,"c1","c"
11,"D11","hsa-miR-639",0.81788557,"c1","c"
11,"E11","hsa-miR-640",0.947356003,"c1","c"
11,"F11","hsa-miR-641",0.785145062,"c1","c"
11,"G11","hsa-miR-642a",0.70604166,"c1","c"
11,"H11","hsa-miR-643",1.014800003,"c1","c"
12,"A2","ath-miR416",0.858250598,"c1","c"
12,"B2","cel-miR-243",1.141749402,"c1","c"
12,"C2","hsa-miR-644",0.894258831,"c1","c"
12,"D2","hsa-miR-645",0.738966516,"c1","c"
12,"E2","hsa-miR-646",0.749482194,"c1","c"
12,"F2","hsa-miR-647",0.709543775,"c1","c"
12,"G2","hsa-miR-648",0.616177171,"c1","c"
12,"H2","hsa-miR-649",0.809283534,"c1","c"
12,"A3","hsa-miR-650",0.943438297,"c1","c"
12,"B3","hsa-miR-651",0.827075292,"c1","c"
12,"C3","hsa-miR-652",0.964044816,"c1","c"
12,"D3","hsa-miR-653",0.665515942,"c1","c"
12,"F3","hsa-miR-654-3p",0.769238909,"c1","c"
12,"E3","hsa-miR-654-5p",0.717032257,"c1","c"
12,"G3","hsa-miR-655",0.729778501,"c1","c"
12,"H3","hsa-miR-656",0.8777949,"c1","c"
12,"A4","hsa-miR-657",0.837431655,"c1","c"
12,"B4","hsa-miR-658",1.275744849,"c1","c"
12,"C4","hsa-miR-659",0.848478442,"c1","c"
12,"D4","hsa-miR-660",0.749375987,"c1","c"
12,"E4","hsa-miR-661",0.728079044,"c1","c"
12,"F4","hsa-miR-662",0.7383292,"c1","c"
12,"G4","hsa-miR-663",0.747941965,"c1","c"
12,"H4","hsa-miR-663b",0.889319698,"c1","c"
12,"B5","hsa-miR-664",0.891072253,"c1","c"
12,"A5","hsa-miR-664*",1.0757342,"c1","c"
12,"C5","hsa-miR-665",0.79866166,"c1","c"
12,"D5","hsa-miR-668",0.904455889,"c1","c"
12,"F5","hsa-miR-671-3p",0.838440688,"c1","c"
12,"E5","hsa-miR-671-5p",0.879335042,"c1","c"
12,"G5","hsa-miR-675",0.764140385,"c1","c"
12,"H5","hsa-miR-675*",0.72999099,"c1","c"
12,"H6","hsa-miR-7",0.864623666,"c1","c"
12,"E6","hsa-miR-7",0.816878233,"c1","c"
12,"C6","hsa-miR-7",0.960380228,"c1","c"
12,"D6","hsa-miR-7-1*",0.704392143,"c1","c"
12,"F6","hsa-miR-7-2*",0.773753226,"c1","c"
12,"A6","hsa-miR-708",1.202188058,"c1","c"
12,"B6","hsa-miR-708*",0.949652147,"c1","c"
12,"G6","hsa-miR-720",0.797333921,"c1","c"
12,"A7","hsa-miR-744",0.791066972,"c1","c"
12,"B7","hsa-miR-744*",0.924106398,"c1","c"
12,"C7","hsa-miR-758",0.929576726,"c1","c"
12,"D7","hsa-miR-760",0.960061619,"c1","c"
12,"E7","hsa-miR-765",0.998141189,"c1","c"
12,"F7","hsa-miR-766",0.881140793,"c1","c"
12,"H7","hsa-miR-767-3p",0.846672702,"c1","c"
12,"G7","hsa-miR-767-5p",0.916511796,"c1","c"
12,"B8","hsa-miR-769-3p",1.078549071,"c1","c"
12,"A8","hsa-miR-769-5p",0.854001792,"c1","c"
12,"C8","hsa-miR-770-5p",1.016304664,"c1","c"
12,"D8","hsa-miR-802",0.652238545,"c1","c"
12,"E8","hsa-miR-873",0.825906867,"c1","c"
12,"F8","hsa-miR-874",0.698178325,"c1","c"
12,"H8","hsa-miR-875-3p",0.992033546,"c1","c"
12,"G8","hsa-miR-875-5p",0.940145513,"c1","c"
12,"B9","hsa-miR-876-3p",0.869669092,"c1","c"
12,"A9","hsa-miR-876-5p",0.911997479,"c1","c"
12,"C9","hsa-miR-877",0.880503477,"c1","c"
12,"D9","hsa-miR-877*",0.653460078,"c1","c"
12,"F9","hsa-miR-885-3p",0.828084325,"c1","c"
12,"E9","hsa-miR-885-5p",0.597641935,"c1","c"
12,"G9","hsa-miR-887",0.785384231,"c1","c"
12,"H9","hsa-miR-888",0.927824095,"c1","c"
12,"A10","hsa-miR-888*",0.792341603,"c1","c"
12,"B10","hsa-miR-889",1.100589537,"c1","c"
12,"C10","hsa-miR-890",1.238302584,"c1","c"
12,"D10","hsa-miR-891a",0.835201002,"c1","c"
12,"E10","hsa-miR-891b",0.815709809,"c1","c"
12,"F10","hsa-miR-892a",0.726326402,"c1","c"
12,"G10","hsa-miR-892b",0.798077443,"c1","c"
