,,,Plate 1,Plate 2,Plate 3,Plate 4,Plate 5,Plate 6
11,F3,hsa-miR-585,0.750284596,0.770919989,0.959463391,,0.821039751,0.845422886
11,G3,hsa-miR-586,0.573862538,0.81259359,0.889500327,,0.921407193,0.886038951
11,H3,hsa-miR-587,0.710556248,0.879013472,0.965594991,,0.939915597,0.960625977
11,A4,hsa-miR-588,0.836650566,0.824571614,0.939391588,,0.975027223,0.954353403
11,B4,hsa-miR-589,1.093078943,1.033979399,1.023137645,,1.004150754,0.933362286
11,C4,hsa-miR-589*,0.874887146,0.645774453,0.978172622,,1.187057683,0.979070918
11,E4,hsa-miR-590-3p,0.758214588,0.814132439,1.305348143,,0.864248783,0.780462025
11,D4,hsa-miR-590-5p,0.879794256,0.778655782,0.819484884,,0.836554156,0.976710892
11,F4,hsa-miR-591,0.783888787,0.770212938,0.90910048,,0.96849483,0.85821629
11,G4,hsa-miR-592,0.642170165,0.849900206,0.955166013,,1.028511102,0.939572679
11,A5,hsa-miR-593,1.015231816,0.722217586,1.015905524,,1.051850847,1.203018161
11,H4,hsa-miR-593*,0.740823607,0.784187309,0.992270045,,0.882825248,0.916407889
11,B5,hsa-miR-595,0.986102915,0.893403767,1.071980765,,1.030620593,1.047757975
11,C5,hsa-miR-596,0.856200669,0.949342916,1.164164284,,0.830430048,0.957396571
11,D5,hsa-miR-597,0.828995412,1.032690111,0.866860611,,0.791507879,0.979691968
11,E5,hsa-miR-598,0.985160769,0.746007329,1.347850074,,0.847509493,0.85560792
11,F5,hsa-miR-599,0.734895778,0.833014459,0.934727401,,0.886159472,1.019749062
11,G5,hsa-miR-600,0.691987573,0.922392294,1.282341608,,0.78803756,0.880449607
11,H5,hsa-miR-601,0.840144489,0.824322053,0.99745826,,1.029804007,0.889330449
11,A6,hsa-miR-602,1.090134642,0.877682627,1.077535884,,1.059540008,1.224444076
11,B6,hsa-miR-603,1.07541313,1.035809366,1.419332835,,1.01721554,0.881381181
11,C6,hsa-miR-604,0.916774631,0.944144074,0.863611353,,0.917528588,1.080114234
11,D6,hsa-miR-605,0.855768856,0.861462297,0.914445915,,0.902626557,1.057508312
11,E6,hsa-miR-606,0.955874838,0.899184846,1.148389859,,1.136635823,1.007390356
11,F6,hsa-miR-607,0.953833455,0.802071225,1.035558056,,0.861594994,1.063470374
11,G6,hsa-miR-608,0.736505285,0.93902848,1.304509684,,0.970400094,1.039311816
11,H6,hsa-miR-609,0.864601703,0.908916978,1.109975634,,1.006940679,0.851943817
11,A7,hsa-miR-610,1.0827935,0.942688415,1.234179727,,1.409295011,1.461060652
11,B7,hsa-miR-611,1.023358066,1.042463867,0.92167811,,1.191888926,0.952614528
11,C7,hsa-miR-612,0.98194163,1.055564808,1.068679139,,1.0913173,1.201217194
11,D7,hsa-miR-613,0.896949681,0.760272818,1.107512552,,0.905484461,1.129176457
11,E7,hsa-miR-614,1.042711849,0.761395793,1.17516967,,0.904463802,0.984287645
11,G7,hsa-miR-615-3p,0.794095718,0.899891897,0.851924645,,0.991085967,0.998695764
11,F7,hsa-miR-615-5p,0.923173565,0.844909359,1.113906214,,0.851796397,0.916097364
11,A8,hsa-miR-616,1.103874717,1.096947216,1.078741235,,1.237275414,1.392932451
11,H7,hsa-miR-616*,0.780944549,0.863541826,1.113120049,,1.071379965,0.834244198
11,B8,hsa-miR-617,1.066698022,0.837922182,0.945837629,,1.083355962,0.774686328
11,C8,hsa-miR-618,1.016252473,0.840999872,0.963917989,,1.080362018,0.837473516
11,D8,hsa-miR-619,0.919208537,0.828647473,0.920263086,,0.892964056,1.006148257
11,E8,hsa-miR-620,0.83284263,0.739186523,1.195922796,,1.07437402,1.212457973
11,F8,hsa-miR-621,0.908255788,0.882215975,1.176113055,,0.937125768,1.001428293
11,G8,hsa-miR-622,0.65210225,0.884669804,1.139533125,,1.040691339,0.984535989
11,H8,hsa-miR-623,0.832528563,0.902720033,1.163220984,,1.119284187,0.831760001
11,B9,hsa-miR-624,1.083696473,0.927424764,0.981893519,,1.083968432,0.978325596
11,A9,hsa-miR-624*,0.899108874,1.00752789,1.179519437,,1.385274929,1.49664633
11,C9,hsa-miR-625,0.9740117,0.832889711,0.986767304,,1.073217154,0.944603066
11,D9,hsa-miR-625*,0.90440857,0.748294786,1.051122882,,0.887996716,0.865047732
11,E9,hsa-miR-626,0.926117866,0.807769115,1.056782747,,0.976115902,0.922680375
11,F9,hsa-miR-627,0.886585783,0.797828987,1.03372376,,0.932906884,0.908706965
11,H9,hsa-miR-628-3p,0.972755488,0.874771242,1.227157205,,1.139017407,0.921686721
11,G9,hsa-miR-628-5p,0.725552535,0.84012645,1.219925094,,1.366290108,1.103713822
11,A10,hsa-miR-629,1.042790431,0.99841956,1.269449547,,1.730947212,1.388336773
11,B10,hsa-miR-629*,0.944411702,1.061969748,1.175641404,,1.230606967,1.076139593
11,C10,hsa-miR-630,0.850115802,0.847945425,1.124544791,,1.090840994,0.918084685
11,D10,hsa-miR-631,0.748949865,0.869655648,1.053428754,,1.079885698,1.140168893
11,E10,hsa-miR-632,0.826208141,0.858426232,1.144354532,,1.205498108,1.164203165
11,F10,hsa-miR-633,0.823028292,0.957993689,0.989649658,,0.903306992,1.044652829
11,G10,hsa-miR-634,0.819573659,0.918940296,0.92896261,,1.076279284,0.907340694
11,H10,hsa-miR-635,1.075609513,0.950424267,1.110185317,,1.351388132,1.134082659
11,A11,hsa-miR-636,1.023436585,1.130926648,1.308230496,,1.584921037,1.356291027
11,B11,hsa-miR-637,0.872256912,0.990559019,1.119618543,,1.413649949,0.877841237
11,C11,hsa-miR-638,0.804498845,0.796040585,1.065272683,,1.177667385,0.788597659
11,D11,hsa-miR-639,0.81788557,0.645067402,1.067211736,,1.111867119,1.07657429
11,E11,hsa-miR-640,0.947356003,0.845408415,1.093048247,,1.304300496,1.06862492
11,F11,hsa-miR-641,0.785145062,0.796498075,1.055839457,,1.46754217,1.135945807
11,G11,hsa-miR-642a,0.70604166,0.904092511,1.032885301,,1.48577848,0.909700618
11,H11,hsa-miR-643,1.014800003,1.136582921,1.224379693,,1.207607488,1.146689811
12,A2,ath-miR416,0.858250598,1.161228702,1.054500069,0.940945289,0.652153032,1.062999916
12,B2,cel-miR-243,1.141749402,0.838771298,0.945499922,1.059054711,1.347846968,0.937000084
12,C2,hsa-miR-644,0.894258831,0.872241214,0.81306836,0.793546403,0.905084598,0.651711291
12,D2,hsa-miR-645,0.738966516,0.856236273,1.025366754,0.654876404,0.734092636,0.827957262
12,E2,hsa-miR-646,0.749482194,1.010501503,0.895515539,0.555052245,0.940936152,0.707817973
12,F2,hsa-miR-647,0.709543775,0.7883417,1.057954425,0.537222053,0.671088045,0.693503106
12,G2,hsa-miR-648,0.616177171,0.850395918,1.066736011,0.477319293,0.653258371,0.80970336
12,H2,hsa-miR-649,0.809283534,1.136350866,0.987868047,0.780266863,0.743704366,1.078419632
12,A3,hsa-miR-650,0.943438297,1.421912773,0.873041329,1.04180371,0.654459802,0.819310648
12,B3,hsa-miR-651,0.827075292,0.972538909,1.109603544,0.937635781,0.771818548,0.860814202
12,C3,hsa-miR-652,0.964044816,0.886729938,1.098824283,0.693432615,0.908304512,0.667947685
12,D3,hsa-miR-653,0.665515942,0.792272691,1.017542372,0.513269239,0.701653191,0.660069634
12,F3,hsa-miR-654-3p,0.769238909,0.940248235,1.064655064,0.548557273,0.685890001,0.636868007
12,E3,hsa-miR-654-5p,0.717032257,1.00836752,1.001810404,0.573833944,0.716311043,0.599831886
12,G3,hsa-miR-655,0.729778501,0.837367332,1.115138915,0.494735762,0.693867738,0.666842826
12,H3,hsa-miR-656,0.8777949,0.697478517,0.970096742,0.628275917,0.715686276,0.738465214
12,A4,hsa-miR-657,0.837431655,1.354523505,1.04813236,0.750020541,0.642204903,0.758064111
12,B4,hsa-miR-658,1.275744849,1.03751331,0.957943996,0.946488822,0.701941569,0.717857607
12,C4,hsa-miR-659,0.848478442,0.904138834,1.160170599,0.901809964,0.799355985,0.701717284
12,D4,hsa-miR-660,0.749375987,0.759027382,0.694162944,0.614210406,0.718425618,0.61986309
12,E4,hsa-miR-661,0.728079044,0.849272754,0.892227653,0.62136729,0.635044217,0.683127175
12,F4,hsa-miR-662,0.7383292,0.945976328,1.034939145,0.714530975,0.683487128,0.66280775
12,G4,hsa-miR-663,0.747941965,0.633065663,0.854479211,0.522825539,0.650230692,0.67669027
12,H4,hsa-miR-663b,0.889319698,1.103667058,1.089002149,0.960306145,0.834967323,0.716704733
12,B5,hsa-miR-664,0.891072253,1.099230657,1.001311005,1.091157323,0.776720476,0.854041091
12,A5,hsa-miR-664*,1.0757342,1.185601117,0.896056609,0.689361986,0.710255685,0.768151781
12,C5,hsa-miR-665,0.79866166,0.809400796,0.798751402,0.689171625,0.718665904,0.747111828
12,D5,hsa-miR-668,0.904455889,0.821418574,1.000436996,0.657482703,0.743175702,0.658100161
12,F5,hsa-miR-671-3p,0.838440688,1.13309372,1.016751628,0.647678181,0.717896954,0.688747492
12,E5,hsa-miR-671-5p,0.879335042,0.938338871,1.016543565,0.61917468,0.68089198,0.664969413
12,G5,hsa-miR-675,0.764140385,0.726736663,1.187930507,0.470493352,0.762495195,0.703975007
12,H5,hsa-miR-675*,0.72999099,0.943673829,0.918697348,0.963243387,0.75653594,0.737264304
12,H6,hsa-miR-7,0.864623666,0.858145637,0.969680538,1.020746756,0.896337911,0.772090807
12,E6,hsa-miR-7,0.816878233,0.763126809,1.080095696,0.646933489,0.738417889,0.687834754
12,C6,hsa-miR-7,0.960380228,0.879878682,1.179315381,0.761278357,0.80147056,0.731548016
12,D6,hsa-miR-7-1*,0.704392143,0.855899403,1.155634172,0.995759689,0.771530171,0.661943046
12,F6,hsa-miR-7-2*,0.773753226,0.780423453,1.132826955,0.77832251,0.788590905,0.730731338
12,A6,hsa-miR-708,1.202188058,0.894086604,1.254021451,0.889647331,0.766964632,0.804947747
12,B6,hsa-miR-708*,0.949652147,1.112034624,1.249776222,1.010238949,0.857218352,0.781457939
12,G6,hsa-miR-720,0.797333921,0.832537796,0.952908101,0.49676287,0.725346028,0.691581579
12,A7,hsa-miR-744,0.791066972,0.9390689,0.70718969,1.049374283,0.805171047,0.743989471
12,B7,hsa-miR-744*,0.924106398,0.925422549,1.010342325,1.014169004,0.770520935,0.832616816
12,C7,hsa-miR-758,0.929576726,0.833211641,0.882239127,0.8243252,0.883217969,1.155950519
12,D7,hsa-miR-760,0.960061619,0.811984005,1.0169597,0.777577818,0.817714323,0.710700094
12,E7,hsa-miR-765,0.998141189,0.870724997,0.824430362,0.678581072,0.807718193,0.771610425
12,F7,hsa-miR-766,0.881140793,1.091873991,0.716595552,0.619464276,0.754517458,0.801777364
12,H7,hsa-miR-767-3p,0.846672702,0.699387892,1.068900223,1.022194674,0.850057666,0.758832754
12,G7,hsa-miR-767-5p,0.916511796,0.748750487,0.827093974,0.612596996,0.73423682,0.708202214
12,B8,hsa-miR-769-3p,1.078549071,0.994889615,0.900052035,0.812121228,0.838956196,0.77165845
12,A8,hsa-miR-769-5p,0.854001792,0.896501377,0.919279952,1.082014747,1.008794649,0.775405275
12,C8,hsa-miR-770-5p,1.016304664,0.872072779,1.137738052,0.999855236,0.796424449,0.853608744
12,D8,hsa-miR-802,0.652238545,1.072499548,1.057787955,0.648588315,0.876489834,0.733901801
12,E8,hsa-miR-873,0.825906867,0.765822466,0.996566437,0.648877842,0.761197582,0.806581013
12,F8,hsa-miR-874,0.698178325,0.75897121,0.913370117,0.68085636,0.708958071,0.77156239
12,H8,hsa-miR-875-3p,0.992033546,0.804739695,0.878243702,0.975985143,0.81718566,0.714591084
12,G8,hsa-miR-875-5p,0.940145513,0.749087415,0.719009438,0.609701101,0.761485959,0.767911635
12,B9,hsa-miR-876-3p,0.869669092,0.951311285,1.130121742,0.753790471,0.806901152,0.763828514
12,A9,hsa-miR-876-5p,0.911997479,0.897006787,0.725502005,1.012266058,0.982987317,0.817053004
12,C9,hsa-miR-877,0.880503477,1.086539034,1.207824361,0.862964157,0.697231836,0.972114847
12,D9,hsa-miR-877*,0.653460078,0.861571323,1.159712862,0.562581436,0.658544769,0.687114226
12,F9,hsa-miR-885-3p,0.828084325,1.060762653,0.891853052,0.686648081,0.760909284,0.706136681
12,E9,hsa-miR-885-5p,0.597641935,0.775649996,0.856144024,0.666501185,0.711264931,0.69835478
12,G9,hsa-miR-887,0.785384231,0.918964439,1.085422927,0.523239228,0.732554806,0.709307064
12,H9,hsa-miR-888,0.927824095,0.928567432,0.82172508,0.957286224,0.822087667,0.705512213
12,A10,hsa-miR-888*,0.792341603,0.782894399,1.02636563,1.060709537,0.86019798,0.83357749
12,B10,hsa-miR-889,1.100589537,0.996068962,1.178774311,0.875457657,0.857939221,1.186405649
12,C10,hsa-miR-890,1.238302584,0.940865908,1.040973847,0.914096614,0.692474022,0.797405992
12,D10,hsa-miR-891a,0.835201002,0.948784156,1.016168964,0.585996509,0.66551326,0.714062677
12,E10,hsa-miR-891b,0.815709809,0.864098348,1.1074394,0.594766803,0.79455016,0.706617063
12,F10,hsa-miR-892a,0.726326402,1.029819762,1.026615364,0.728348366,0.709775112,0.697778338
12,G10,hsa-miR-892b,0.798077443,0.922670812,0.926271996,0.55637606,0.812908498,0.607229515
12,B11,hsa-miR-9,0.892453091,0.84607178,0.897554884,0.885013991,0.880911189,0.864080725
12,H10,hsa-miR-9,1.242710694,0.94142749,0.986494639,0.95798945,0.752210688,0.746775532
12,A11,hsa-miR-9*,0.854851521,1.148705526,0.919862625,0.975943728,0.984332952,0.850966768
12,C11,hsa-miR-9*,0.908014184,0.916100428,1.067693285,0.698769299,0.667675926,0.809943596
12,D11,hsa-miR-920,0.832014424,0.73117311,1.082676111,0.59062984,0.694300299,0.674096329
12,E11,hsa-miR-921,1.029104007,0.748806671,0.82280722,0.615575569,1.032823875,0.755229945
12,F11,hsa-miR-922,0.750385021,1.015836448,0.786099257,0.592698356,0.694396402,1.035378882
12,G11,hsa-miR-924,1.224228534,0.770315039,0.833503285,0.509959689,0.761437948,0.620487567
12,H11,hsa-miR-92a-1*,0.718997312,0.950918138,0.789553613,0.959520114,1.113754312,0.738417189
13,E9,hsa-miR-1244,0.855766879,0.91988918,0.85078177,1.086788924,0.954777817,0.864070665
13,E11,hsa-miR-2909,0.916491297,0.99284252,0.79975544,1.072554389,0.982131964,0.833399561
